rating,text,title,user/userLocation/name,user/userLocation/shortName,user/username,publishedDate
5,"The 5 star rating of this establishment is on point and well deserved! Even our picky kids were happy. 
The beef.. our rare ""viking"" was absolutely melt in the mouth, served by our friendly, service minded waiter Filip we are now leaving with the desire to come back. 
Highly recommended!! ",Beef to die for...,,,_smundomaa,2023-07-15
5,"No question, a great burger and dining experience. Ala was super and made nice recommendations. So….we returned. Sat at the bar with Bartek!  He’s a pro! Soup and sides 👍👍.  V enjoyable and 😋",Top drawer food and fun.,"Washington DC, District of Columbia",Washington DC,wt111,2023-07-14
5,"Food was great, had a burger and chips with a few beers, service from Emilia was excellent. The restaurant had a great vibe!",Great burger,,,stevetM5466HR,2023-07-14
5,"Perfect for a city break. Music, atmosphere, perfect food and very nice service. We would like to thank Mrs. Klaudia for her great approach to the client ;D",Tasty and pleasant,,,jakubsD5601VJ,2023-07-14
5,The best drinks in the entire Tricity! The bartender Sylwia is very nice and takes great care of the customers' taste buds 🍹🍹🍹,Magda,,,Magdalena15021997,2023-07-13
5,"Tasty food, nice service, thanks to our waitress Ala ♡ who advised us! Also the decor of the place is amazing.",Tasty food and a great experience!,,,zuzannap973,2023-07-13
5,"The food is really good. I eat the meat and my wife eat the burger and really liked it too.
The service is good and the the girl who helpt us named Julia was fast and kind.
Would go there again...",Really good meat and good service in a nice location,,,mikaelf776,2023-07-13
5,Very good service! Emilia was awesome and cared for our needs dispite the full house! Very much would rocommand this place to everyone in town! 6/5 place,Best place in Gdansk !,Finland,Finland,ninatZ9603QU,2023-07-13
5,I come here every time I'm in Gdańsk. Service and food at the highest level. Mrs. Julia is great!,⭐️⭐️⭐️⭐️⭐️,,,877weronikaj,2023-07-12
5,"We would like to thank Mrs. Julia for fantastic service, and the entire Whiskey in the Jar crew for great food and drinks.",Kudos to Julia!!!,,,930krzysztofc,2023-07-11
4,"Our server Paula was great, very attentive and gave good food & drink’s recommendations. Restaurant was quite busy great atmosphere in here with live singer & band, decor is amazing loved the big tank of piranhas! Drinks very good & food all good however we felt it was bit expensive but wouldn’t put us off visiting again possibly just for drinks next time!",Great drinks & atmosphere!,"Fife, United Kingdom",Fife,140christym,2023-07-11
5,"The food was very good and the drinks and deserts were the best I've had. 
Was very happy with the waiter Mateus2",Good food and good service,,,777mathisa,2023-07-11
4,"A bit ""uninterested"" senior staff but many young, inexperienced girls who really try to give you good service. The food is perfectly OK, without containing any culinary surprises. Considering the location, the food is not expensive, if you take the ""set menu"", where side dishes are included.",Good meat restaurant,"Lidkoping, Sweden",Lidkoping,olalar,2023-07-10
5,"Mr. Dawid was very nice, very good service from him, great choice regarding the à la carte menu, I highly recommend it",Very good service,,,830gracjank,2023-07-10
5,"great place, Mr. Dawid was a great waiter, very professional and at the same time nice and funny service provided by Mr. Dawid, I will definitely stay here again❤️",pogchamp,,,Paradise49915673918,2023-07-10
4,"Food was good but not worth the money. However, our waitress Emilia (who told us she was new) gave us such an excellent service and was very sweet, and for that reason we give 4/5.","Food not worth the money, but service was great","Uppsala County, Sweden",Uppsala County,Skipperloca,2023-07-10
5,"Paula, service 10! 🫶🏼 Fast service with care for the guest. Delicious food, amazing atmosphere!!!",Paula the best waitress,,,tatianasV9421II,2023-07-10
5,"A restaurant with good steaks, delicious ribs, I recommend cheese sauce with potatoes 👌🏻. Interesting presentation of cocktails. The waiter Emilia provided good service, well done. We'll come back again.",Great American restaurant,"Minsk, Belarus",Minsk,California_4444,2023-07-10
5,"This restaurant is loud, hectic, extremely slow and expensive for drinks. However, all of these negatives are cancelled out by the food which is just tops! My burger was simply AMAZING! Nice chips too. I highly recommend it, but be prepared to wait.",Worth waiting for,"Dungarvan, Ireland",Dungarvan,MMMH,2023-07-10
4,"Great place, OK food.
Ala was amazing, good with my baby son and great service. 

Wife's ribeye was superb, my sons chicken was great with a tempura batter. My God's Butter burger looked great but wasn't good. Soggy bottom and it fell apart so couldn't eat it as a burger had to cut it up and eat it with a knife and fork. VERY DISAPPOINTING. 

Again, Ala was great!!!",Ala was great!!! Burger was Terrible.,,,956adys,2023-07-10
5,"Little pricier but for our last meal in Gdańsk it was well worth it!

Come here and enjoy good food in the city center. It was 4,8-5,0 ⭐️

Thx Filip for making our last meal memorable. 

Recommend the gods burger with marrowbone and tomahawk dryage stage XL. 

A must try is their truffles potato purée!",Come here if you can at least once,,,Fearless28657927136,2023-07-10
5,Was with my partner and members of the family . Absolutely brilliant cocktails and the food was amazing. But be very hungry 😋 the portions are plentiful.  💯 per cent  great place to visit Gdańsk is my favourite Polish city. Oh before I forget the waiter Szymon was a really super guy very fast knowledgeable and very funny good humoured guy.  Us 40 to 60 year olds. Szymon will know what I mean. Keep up the good work. All the best.,Szymon the best waiter in Gdańsk.,"Tullow, Ireland",Tullow,Paul33Tullow,2023-07-10
2,"Had heard a lot of good things about this place, was very disappointed! We had ribs with corn and baked potatoes, ribs were decent enough but the corn and potatoes were overcooked and soggy. Not worth the money!",Not worth the experience,"Kristiansand, Norway",Kristiansand,Lih6,2023-07-09
5,"Very tasty burgers, drink with proper kick, exquisite service, Filip is your guy he knows his stuff. Great addition is a wonderful view",Burgers with a view,"Peterborough, United Kingdom",Peterborough,PKolecki,2023-07-09
5,Excellent food and great service. Highly recommend watermelon lemonade. Our server was Wiki and she created very friendly atmosphere.,July 2023,,,ma_gorzatas541,2023-07-09
5,"Great food, drinks and service. Our waiter Simon was extremely helpful, friendly and very professional. Thank you to all the staff for a wonderful meal. Great location by the river too!",Lunch by the river in Gdansk,,,lkjhggfdsa,2023-07-08
5,"A really good meal for the whole familj. Filip was very serviceminded. I higly recommend this restaurant , both burgers and Meat dishes.",Good fond and service,"Lagan, Sweden",Lagan,maroeng,2023-07-08
5,Very nice atmosphere and the food was really good. Our waitress Magda did a really good job and had full control of our table. Can really recommend this restaurant.,Something you can't miss,,,PW500,2023-07-08
5,Very good steak. Waiter Wiki was pleasant and service minded. Recommended. Ordered steak on hot stone.,Good steak,,,Ivanvao,2023-07-07
5,"This place is really amazing if you want to eat something or have a drink(my favorite is New York Sour Henny). The people that work here are very nice and friendly. Totally will come back here one more time. And cheers to Denisa, thx for a shot. You rock ! 🤙🏼",Whiskey in the Jar best Steakhouse,"Vlissingen, The Netherlands",Vlissingen,erykzielinski,2023-07-07
5,"Whiskey in the jar is an absolutly amaziiiing place! The staff is wonderful, the location is goregeous and the food/drinks outstanding! 

If you ever visit Gdansk you must come to this place and experience it for yourself!",The place to be in Gdansk!,,,Road56120041836,2023-07-07
5,Been walking around the area and stumbled upon Whiskey In The Jar. Great music and exceptional service from Kuba.  Great personality and bartender. We'll definitely be back during our stay. Do yourself a favor and ask for him as a server. He makes the drinks perfect.,Great Bartender!,,,C4239PMjoeh,2023-07-05
5,"Perfect drinks, perfect service ! Coctails are top nutch. Location is great. I would definetely come back ",Great cocktails,,,825olguna,2023-07-05
5,"Great place, great food and Harley in the aquarium ;)
I will come back :)

Paula, thanks for the great service ;)

Great place, great food and Harley in the aquarium ;)
I will come back :)

I pasted it because it must be at least 100 characters 😎",Cool and tasty,"Warsaw, Poland",Warsaw,benito_PL,2023-07-05
5,"Great place to eat good steak. Live music during our stay. Too bad the cocktails had too much ice and to little substance, but Wiki our waitress was outstanding and delightful.",Summer rain dip-in.,,,322Pilot,2023-07-05
5,"Perfect service, Wiki (our waitress) advised perfect drinks and was very friendly and nice. Great stakes and cocktails - will come again for sure. Perfect place to spend time with friends, can be taken into account as a dinner/drinks place for a business event. Thanks a lot, it’s always a pleasure to spend time here.",Great place to spend time with friends or colleagues,,,NastyaF2,2023-07-05
5,"the atmosphere and food in this place is very good, greetings to Dawid who made our evening even more pleasant with his service.",Late night food,,,X6464JQ_ukaszp,2023-07-05
5,"Food, service, atmosphere, live music everything 10/10, Szymon took perfect care of me and my friends! Regards ",Stroke,,,Culture40572477468,2023-07-05
